TransactionID,TransactionDate,PayorName,PayorAccountNumber,PayorBank,PayorRoutingNumber,PayeeName,PayeeAccountNumber,PayeeBank,PayeeRoutingNumber,TransactionType,Amount,Currency,Status
TRN412AA62587,2025-12-26,Precision Manufacturing Inc.,7976326400,Wells Fargo,121000248,Main Street Cafe Supplies,7065507320,BMO Harris Bank (US),071000288,ACH Debit,22191.17,USD,Completed
TRN546286EA53,2025-03-08,Digital Realty Trust,7044530283,PNC Bank,043000096,Chevron,4659434015,BMO Harris Bank (US),071000288,ACH Debit,229738.03,USD,Pending
TRN1BCE14BA20,2025-04-13,Starbucks Corp.,6452244853,BMO Harris Bank (US),071000288,Ford Motor Company,2509730782,Wells Fargo,121000248,Domestic Wire,488990.55,USD,Completed
TRN073FB0D184,2025-06-14,Starbucks Corp.,3472424356,BMO Harris Bank (US),071000288,Walgreens Boots Alliance,4130037268,Wells Fargo,121000248,Domestic Wire,4734511.19,USD,Pending
TRNE752FABD1A,2025-12-04,United Parcel Service (UPS),5631749079,BMO Harris Bank (US),071000288,Global Logistics Partners,9967873255,Citibank,021000089,ACH Credit,233738.90,USD,Completed
TRNF497A80545,2025-01-06,Creative Marketing Group,7101125809,PNC Bank,043000096,AT&T,5612833378,BMO Harris Bank (US),071000288,ACH Debit,176161.26,USD,Completed
TRN19B30154EB,2025-04-09,General Motors,5307855575,BMO Harris Bank (US),071000288,Marathon Petroleum,4016049020,Bank of America,026009593,ACH Debit,206395.39,USD,Completed
TRN995AEFAA71,2025-12-25,Costco Wholesale,7897250602,BMO Harris Bank (US),071000288,Delta Air Lines,7997683262,Citibank,021000089,ACH Credit,52453.81,USD,Completed
TRNB46A3D3D76,2025-03-02,Main Street Cafe Supplies,1169972185,BMO Harris Bank (US),071000288,General Motors,4302802795,Citibank,021000089,ACH Credit,170448.29,USD,Completed
TRN89AC245F5E,2025-04-26,Walmart Inc.,1015288935,BMO Harris Bank (US),071000288,McKesson,5486358005,PNC Bank,043000096,ACH Credit,229266.43,USD,Completed
TRN18B7EFFEA1,2025-01-15,United Parcel Service (UPS),6927886354,Citibank,021000089,Starbucks Corp.,6328814376,BMO Harris Bank (US),071000288,Domestic Wire,317520.97,USD,Completed
TRN3B35E0C4E8,2025-09-13,Global Logistics Partners,4269541676,PNC Bank,043000096,The Home Depot,9803372506,BMO Harris Bank (US),071000288,Domestic Wire,262691.15,USD,Completed
TRN1404159C60,2025-07-06,Oracle Corp.,1739610270,BMO Harris Bank (US),071000288,Precision Manufacturing Inc.,1312732678,"TD Bank, N.A. (US)",031101266,ACH Credit,43866.80,USD,Failed
TRN763410776F,2025-05-11,Chevron,9335419877,BMO Harris Bank (US),071000288,Microsoft Corp.,7069724887,JPMorgan Chase,021000021,ACH Debit,31707.68,USD,Completed
TRNA74B8F167E,2025-03-15,Intel Corp.,7281579001,Citibank,021000089,Microsoft Corp.,5517650843,BMO Harris Bank (US),071000288,ACH Debit,75764.91,USD,Completed
TRNF16E37EBDB,2025-04-02,The Walt Disney Company,9119819386,BMO Harris Bank (US),071000288,Exxon Mobil,7771560887,"TD Bank, N.A. (US)",031101266,ACH Credit,182349.51,USD,Completed
TRN0F299B5E80,2025-03-28,Creative Marketing Group,4831818851,"TD Bank, N.A. (US)",031101266,Alphabet Inc.,8834667787,BMO Harris Bank (US),071000288,ACH Credit,48595.69,USD,Completed
TRNFC13434FA8,2025-04-07,Johnson & Johnson,7857368040,BMO Harris Bank (US),071000288,"Amazon.com, Inc.",9671014464,U.S. Bank,091000022,ACH Debit,32464.58,USD,Failed
TRN1426F0B176,2025-12-21,Johnson & Johnson,5396435586,BMO Harris Bank (US),071000288,Intel Corp.,8218082957,PNC Bank,043000096,RTP (Real-Time Payment),19587.42,USD,Completed
TRNF5EB80FCD6,2025-11-08,Alphabet Inc.,4794076904,Bank of America,026009593,Delta Air Lines,5671565674,BMO Harris Bank (US),071000288,Domestic Wire,1647701.95,USD,Pending
TRND42990D94D,2025-01-18,The Home Depot,1424491236,BMO Harris Bank (US),071000288,IBM,7804642311,U.S. Bank,091000022,RTP (Real-Time Payment),14819.35,USD,Completed
TRNE687111965,2025-02-12,The Walt Disney Company,9915750887,U.S. Bank,091000022,Digital Realty Trust,1117744770,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),19328.04,USD,Completed
TRNABC9A1D4DE,2025-10-19,Oracle Corp.,5650688562,"TD Bank, N.A. (US)",031101266,Exxon Mobil,1306127504,BMO Harris Bank (US),071000288,ACH Credit,6205.00,USD,Failed
TRNFA183C93E3,2025-01-19,Procter & Gamble,2112131899,U.S. Bank,091000022,McKesson,5803994849,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),11358.47,USD,Completed
TRN612C1D8B99,2025-12-20,Alphabet Inc.,9738559849,BMO Harris Bank (US),071000288,Oracle Corp.,2526970231,Bank of America,026009593,Domestic Wire,4237927.73,USD,Completed
TRN5810E3BB57,2025-06-11,IBM,8377951362,BMO Harris Bank (US),071000288,General Motors,9104713674,PNC Bank,043000096,RTP (Real-Time Payment),3429.54,USD,Completed
TRN4592CA5970,2025-07-25,Precision Manufacturing Inc.,8526349578,BMO Harris Bank (US),071000288,McKesson,4684146878,Citibank,021000089,RTP (Real-Time Payment),7175.82,USD,Completed
TRNC3BD99D9A9,2025-04-04,Marathon Petroleum,2987557760,BMO Harris Bank (US),071000288,Cardinal Health,8205013681,Bank of America,026009593,ACH Credit,181361.34,USD,Pending
TRN8C81B7DCE6,2025-03-01,Creative Marketing Group,5705717138,Bank of America,026009593,"Amazon.com, Inc.",1483804983,BMO Harris Bank (US),071000288,ACH Credit,21211.94,USD,Completed
TRNFD28374BFA,2025-10-22,Ford Motor Company,4337348072,BMO Harris Bank (US),071000288,Johnson & Johnson,5407423006,Citibank,021000089,RTP (Real-Time Payment),6602.18,USD,Completed
TRN863586B6DD,2025-01-04,Delta Air Lines,8549131808,PNC Bank,043000096,Boeing,2440395335,BMO Harris Bank (US),071000288,ACH Debit,243682.93,USD,Completed
TRN55EF0EA99E,2025-06-09,Intel Corp.,5419682047,Wells Fargo,121000248,Precision Manufacturing Inc.,9993686635,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),13180.52,USD,Completed
TRN9746D44014,2025-04-02,Costco Wholesale,5498350900,U.S. Bank,091000022,Starbucks Corp.,7622002094,BMO Harris Bank (US),071000288,ACH Debit,92197.55,USD,Failed
TRN91784F05EB,2025-04-27,Starbucks Corp.,7054426726,BMO Harris Bank (US),071000288,McKesson,6617348411,Citibank,021000089,ACH Credit,34866.84,USD,Completed
TRNDA1B001D77,2025-03-20,Microsoft Corp.,5979220112,JPMorgan Chase,021000021,AT&T,8468705199,BMO Harris Bank (US),071000288,ACH Credit,39138.18,USD,Completed
TRN74B2105F7E,2025-02-21,UnitedHealth Group,5960336008,BMO Harris Bank (US),071000288,PayDay Services Inc.,3101461447,JPMorgan Chase,021000021,Domestic Wire,3427783.02,USD,Completed
TRN1A29D7BC44,2025-01-21,Boeing,8556114970,U.S. Bank,091000022,"Amazon.com, Inc.",4221533047,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),19353.53,USD,Completed
TRN42CEAFD956,2025-06-02,American Tower Corp.,7775099352,Wells Fargo,121000248,Walmart Inc.,5954913403,BMO Harris Bank (US),071000288,ACH Debit,175208.64,USD,Completed
TRN74FC57F30D,2025-07-26,Creative Marketing Group,3487987752,BMO Harris Bank (US),071000288,Costco Wholesale,8445282104,JPMorgan Chase,021000021,Domestic Wire,2188791.75,USD,Failed
TRN41E5924CAE,2025-10-25,Cisco Systems,6046587054,"TD Bank, N.A. (US)",031101266,Digital Realty Trust,1470364199,BMO Harris Bank (US),071000288,ACH Debit,188201.37,USD,Completed
TRNA5FC79DBD2,2025-05-01,Walgreens Boots Alliance,5564239776,BMO Harris Bank (US),071000288,Microsoft Corp.,7639102662,Citibank,021000089,ACH Credit,67003.52,USD,Completed
TRN2FB0DCEF28,2025-06-13,Verizon Communications,8407660764,JPMorgan Chase,021000021,IBM,9303593351,BMO Harris Bank (US),071000288,Domestic Wire,1739173.39,USD,Completed
TRND051BF898E,2025-01-16,IBM,1944737799,"TD Bank, N.A. (US)",031101266,Digital Realty Trust,8604395029,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),16148.11,USD,Completed
TRNDF22D0F48C,2025-04-15,Intel Corp.,9466885276,BMO Harris Bank (US),071000288,AT&T,5997501555,Wells Fargo,121000248,Domestic Wire,1222754.83,USD,Completed
TRNCA889D3234,2025-10-21,Costco Wholesale,9006330863,BMO Harris Bank (US),071000288,Marathon Petroleum,8550237954,Wells Fargo,121000248,ACH Credit,210915.53,USD,Completed
TRNCF96964B89,2025-08-04,Exxon Mobil,6441736263,U.S. Bank,091000022,Main Street Cafe Supplies,4851209027,BMO Harris Bank (US),071000288,ACH Credit,209151.95,USD,Pending
TRNDFC33A7827,2025-01-27,Starbucks Corp.,8453574946,BMO Harris Bank (US),071000288,Innovative Tech Solutions,8241937951,Wells Fargo,121000248,Domestic Wire,2804797.08,USD,Completed
TRNCAA7756746,2025-07-27,Verizon Communications,8073973360,BMO Harris Bank (US),071000288,Cisco Systems,9334941928,Wells Fargo,121000248,ACH Debit,245048.37,USD,Completed
TRN57F2E583E8,2025-06-11,PepsiCo,5419943706,U.S. Bank,091000022,Office Depot,3192177120,BMO Harris Bank (US),071000288,Domestic Wire,2485473.94,USD,Completed
TRN8500B4927C,2025-03-17,General Motors,7980548298,Citibank,021000089,Chevron,2889544277,BMO Harris Bank (US),071000288,ACH Debit,72171.67,USD,Completed
TRN288A473764,2025-02-04,Cisco Systems,5844777988,JPMorgan Chase,021000021,Innovative Tech Solutions,5001886241,BMO Harris Bank (US),071000288,ACH Debit,159626.95,USD,Failed
TRN3B3D663E29,2025-11-13,American Tower Corp.,4991082699,BMO Harris Bank (US),071000288,Walgreens Boots Alliance,1463155914,Bank of America,026009593,RTP (Real-Time Payment),351.47,USD,Pending
TRN4255056843,2025-05-01,Alphabet Inc.,6439791113,BMO Harris Bank (US),071000288,UnitedHealth Group,5221545299,Bank of America,026009593,ACH Credit,234302.21,USD,Completed
TRNCA31EFA023,2025-12-26,American Tower Corp.,2938394983,BMO Harris Bank (US),071000288,Delta Air Lines,5098657437,PNC Bank,043000096,Domestic Wire,2222542.16,USD,Completed
TRNE185850249,2025-05-11,Boeing,4111575407,Wells Fargo,121000248,Marathon Petroleum,2215353690,BMO Harris Bank (US),071000288,ACH Credit,84100.59,USD,Completed
TRN9ECB8442FD,2025-05-04,Sysco Corporation,2305452693,JPMorgan Chase,021000021,The Home Depot,7269004696,BMO Harris Bank (US),071000288,ACH Credit,131800.13,USD,Completed
TRN89340B0DD1,2025-05-17,Creative Marketing Group,8867116881,"TD Bank, N.A. (US)",031101266,Ford Motor Company,7475271078,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),22032.58,USD,Completed
TRNE2B790FF16,2025-11-12,Global Logistics Partners,9704720011,Wells Fargo,121000248,Creative Marketing Group,8509630934,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),10859.15,USD,Completed
TRN52DAB2CA44,2025-06-23,UnitedHealth Group,8951716611,JPMorgan Chase,021000021,Precision Manufacturing Inc.,9116298563,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),9862.85,USD,Completed
TRN4277C9A2DA,2025-03-07,General Motors,4320320358,BMO Harris Bank (US),071000288,Office Depot,8242293507,Wells Fargo,121000248,ACH Debit,156124.65,USD,Completed
TRNBA7A7A9566,2025-06-22,Microsoft Corp.,4996319441,Bank of America,026009593,"Amazon.com, Inc.",5719880941,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),5648.88,USD,Completed
TRND896EF39FA,2025-11-29,Marathon Petroleum,4608718792,BMO Harris Bank (US),071000288,Global Logistics Partners,4431035134,JPMorgan Chase,021000021,Domestic Wire,1672013.39,USD,Completed
TRN7B825D948B,2025-02-13,AT&T,5656775133,Bank of America,026009593,Delta Air Lines,4742691359,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),5224.44,USD,Completed
TRNBB9479DECC,2025-04-17,Intel Corp.,1998430853,U.S. Bank,091000022,Alphabet Inc.,1725568260,BMO Harris Bank (US),071000288,ACH Credit,91344.23,USD,Completed
TRNF96D2217E2,2025-08-09,Walgreens Boots Alliance,5289666110,JPMorgan Chase,021000021,PayDay Services Inc.,1520074877,BMO Harris Bank (US),071000288,ACH Credit,150098.23,USD,Pending
TRNE74D3DDE0E,2025-09-26,Costco Wholesale,5526783593,BMO Harris Bank (US),071000288,American Tower Corp.,6451258975,PNC Bank,043000096,Domestic Wire,301525.11,USD,Completed
TRN7CFDCCF78D,2025-06-23,Costco Wholesale,3502160313,U.S. Bank,091000022,Precision Manufacturing Inc.,7065842764,BMO Harris Bank (US),071000288,ACH Debit,159698.41,USD,Completed
TRN47907AF55E,2025-12-02,Main Street Cafe Supplies,3192848897,U.S. Bank,091000022,Delta Air Lines,4461791773,BMO Harris Bank (US),071000288,ACH Debit,197973.06,USD,Completed
TRN0FAED17BAE,2025-02-10,Verizon Communications,5185153376,BMO Harris Bank (US),071000288,Starbucks Corp.,9289468425,JPMorgan Chase,021000021,RTP (Real-Time Payment),6420.17,USD,Completed
TRNF9B8B9D2D5,2025-03-04,Alphabet Inc.,4046978461,BMO Harris Bank (US),071000288,The Home Depot,6422803352,Citibank,021000089,Domestic Wire,497131.75,USD,Completed
TRNB4C88EA9CB,2025-05-25,American Tower Corp.,2113317124,BMO Harris Bank (US),071000288,Cardinal Health,2016748625,JPMorgan Chase,021000021,ACH Debit,146246.86,USD,Completed
TRN4DD4139E66,2025-07-07,Cardinal Health,5883247372,BMO Harris Bank (US),071000288,Office Depot,4815227479,Wells Fargo,121000248,Domestic Wire,1270982.51,USD,Completed
TRN0397339192,2025-03-30,American Tower Corp.,6572123814,BMO Harris Bank (US),071000288,Chevron,4715894423,PNC Bank,043000096,ACH Credit,214569.17,USD,Completed
TRN7BB5B98318,2025-06-28,AmerisourceBergen,5852385328,BMO Harris Bank (US),071000288,Kroger,3307154643,PNC Bank,043000096,ACH Credit,81720.14,USD,Completed
TRN5C4A09EB49,2025-01-29,Innovative Tech Solutions,9428627299,BMO Harris Bank (US),071000288,Digital Realty Trust,5248406739,"TD Bank, N.A. (US)",031101266,RTP (Real-Time Payment),23782.02,USD,Completed
TRN9C7E5E899E,2025-11-05,Procter & Gamble,8435306967,PNC Bank,043000096,Oracle Corp.,8489048263,BMO Harris Bank (US),071000288,Domestic Wire,3439363.73,USD,Failed
TRN193F3F1529,2025-11-11,Oracle Corp.,7486469862,BMO Harris Bank (US),071000288,Global Logistics Partners,3812951721,JPMorgan Chase,021000021,RTP (Real-Time Payment),21231.71,USD,Completed
TRN767F004A3C,2025-08-28,Oracle Corp.,8695066046,Wells Fargo,121000248,Walmart Inc.,5887076164,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),18258.17,USD,Completed
TRN943A79B3BF,2025-06-28,Alphabet Inc.,2038980645,BMO Harris Bank (US),071000288,United Parcel Service (UPS),6936418030,Bank of America,026009593,ACH Credit,19575.98,USD,Completed
TRNAF2EE5A613,2025-12-07,Kroger,5841918310,BMO Harris Bank (US),071000288,Procter & Gamble,8200347595,Citibank,021000089,Domestic Wire,2468705.59,USD,Completed
TRN6828FE4CEA,2025-05-22,Global Logistics Partners,1501683658,"TD Bank, N.A. (US)",031101266,PepsiCo,7707398430,BMO Harris Bank (US),071000288,ACH Debit,54714.78,USD,Completed
TRNBB42ACA001,2025-08-10,Intel Corp.,5560489160,BMO Harris Bank (US),071000288,Procter & Gamble,5178057875,Citibank,021000089,ACH Debit,230177.38,USD,Failed
TRN5F9A29C6A5,2025-07-28,Verizon Communications,9832075584,JPMorgan Chase,021000021,Apple Inc.,2173006817,BMO Harris Bank (US),071000288,Domestic Wire,4306483.77,USD,Completed
TRNE322193E64,2025-01-18,American Tower Corp.,1606263241,PNC Bank,043000096,UnitedHealth Group,6121514809,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),6270.64,USD,Completed
TRN453D1AE24B,2025-10-25,Target Corp.,3657778920,BMO Harris Bank (US),071000288,Chevron,4475849984,PNC Bank,043000096,RTP (Real-Time Payment),18522.41,USD,Completed
TRN40E13A4151,2025-06-19,Procter & Gamble,9492077989,BMO Harris Bank (US),071000288,AT&T,7317284839,JPMorgan Chase,021000021,Domestic Wire,430752.84,USD,Completed
TRN4D6244EE61,2025-06-08,Digital Realty Trust,7206032703,BMO Harris Bank (US),071000288,Gordon Food Service,1045000810,Wells Fargo,121000248,RTP (Real-Time Payment),3000.91,USD,Pending
TRN80CD45C650,2025-05-17,Exxon Mobil,6758383530,BMO Harris Bank (US),071000288,General Motors,2410868372,Citibank,021000089,Domestic Wire,4905495.00,USD,Completed
TRNAA1A2D3515,2025-01-16,AmerisourceBergen,6030063094,BMO Harris Bank (US),071000288,UnitedHealth Group,7237627389,Citibank,021000089,RTP (Real-Time Payment),13553.97,USD,Completed
TRN8423A9AD8E,2025-06-25,McKesson,2605830138,BMO Harris Bank (US),071000288,Intel Corp.,9704977467,U.S. Bank,091000022,ACH Debit,50150.30,USD,Completed
TRN8ADF797EC0,2025-08-27,Delta Air Lines,7645094387,BMO Harris Bank (US),071000288,Gordon Food Service,8487582502,Bank of America,026009593,RTP (Real-Time Payment),22227.91,USD,Failed
TRN6BCE86AE8B,2025-01-23,Procter & Gamble,8237387977,Bank of America,026009593,Alphabet Inc.,8885218721,BMO Harris Bank (US),071000288,ACH Credit,64449.10,USD,Completed
TRNCF101CC88D,2025-06-23,Sysco Corporation,2847769215,BMO Harris Bank (US),071000288,United Parcel Service (UPS),7428342707,Citibank,021000089,RTP (Real-Time Payment),24103.58,USD,Completed
TRNFF2421ADC3,2025-04-17,Intel Corp.,5531830187,BMO Harris Bank (US),071000288,Exxon Mobil,1389238114,Bank of America,026009593,RTP (Real-Time Payment),16504.29,USD,Completed
TRNAB9FBABE82,2025-10-15,Procter & Gamble,3406762541,Bank of America,026009593,AT&T,2312838422,BMO Harris Bank (US),071000288,ACH Debit,166300.51,USD,Completed
TRNEABF34387F,2025-03-04,McKesson,1528223977,BMO Harris Bank (US),071000288,Marathon Petroleum,3847235050,Wells Fargo,121000248,Domestic Wire,3424130.20,USD,Completed
TRN506A7777C0,2025-08-12,The Walt Disney Company,7085025458,PNC Bank,043000096,General Motors,1492596154,BMO Harris Bank (US),071000288,ACH Credit,127986.20,USD,Completed
TRNBEDD40C6E1,2025-09-06,Alphabet Inc.,1562674289,Bank of America,026009593,Procter & Gamble,6812000961,BMO Harris Bank (US),071000288,ACH Debit,214375.81,USD,Failed
TRNBE1324879F,2025-06-14,Innovative Tech Solutions,7437759524,BMO Harris Bank (US),071000288,Cisco Systems,6360259175,Wells Fargo,121000248,RTP (Real-Time Payment),18773.41,USD,Completed
TRNB63AC7C412,2025-04-28,AmerisourceBergen,8501369927,BMO Harris Bank (US),071000288,American Tower Corp.,6560109217,JPMorgan Chase,021000021,Domestic Wire,2002075.99,USD,Pending
TRN3B16507814,2025-02-19,PepsiCo,9601318969,PNC Bank,043000096,Gordon Food Service,3732368780,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),13391.10,USD,Completed
TRN943CE9AC2D,2025-11-13,Microsoft Corp.,3360844841,BMO Harris Bank (US),071000288,Costco Wholesale,1248637867,"TD Bank, N.A. (US)",031101266,ACH Debit,118129.39,USD,Completed
TRN6186B7B923,2025-10-01,Cardinal Health,1801637693,BMO Harris Bank (US),071000288,PayDay Services Inc.,7938926379,Citibank,021000089,ACH Debit,210919.93,USD,Completed
TRNE6B6D9E0F8,2025-11-03,Walmart Inc.,9127890885,Wells Fargo,121000248,Intel Corp.,3065177219,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),10802.76,USD,Completed
TRN8A0A71777D,2025-02-13,Alphabet Inc.,6004648421,Citibank,021000089,The Walt Disney Company,3301674042,BMO Harris Bank (US),071000288,Domestic Wire,3727690.44,USD,Pending
TRNE5ACA2F81B,2025-11-02,Creative Marketing Group,9995121065,"TD Bank, N.A. (US)",031101266,Starbucks Corp.,9132425054,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),18758.70,USD,Failed
TRN6560EE7FA6,2025-11-08,Walgreens Boots Alliance,7072789893,Citibank,021000089,Marathon Petroleum,1048481040,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),8704.48,USD,Completed
TRNAA23D9E19F,2025-08-01,Johnson & Johnson,4648842488,BMO Harris Bank (US),071000288,Alphabet Inc.,1096301741,Citibank,021000089,ACH Credit,5244.88,USD,Completed
TRN8476D06D22,2025-06-14,"Amazon.com, Inc.",9383805036,Citibank,021000089,Digital Realty Trust,8323105840,BMO Harris Bank (US),071000288,Domestic Wire,3742892.80,USD,Completed
TRNA119C24D11,2025-10-07,CVS Health,9853827408,BMO Harris Bank (US),071000288,Kroger,9635284040,"TD Bank, N.A. (US)",031101266,Domestic Wire,2277247.48,USD,Completed
TRNFB1F51BF8F,2025-09-13,Boeing,2266818027,BMO Harris Bank (US),071000288,General Motors,8217782541,PNC Bank,043000096,ACH Credit,229809.85,USD,Completed
TRNDD13127C8E,2025-08-02,Oracle Corp.,7306766850,BMO Harris Bank (US),071000288,Procter & Gamble,3489469262,JPMorgan Chase,021000021,ACH Credit,40901.74,USD,Completed
TRNC8ED42B535,2025-04-08,Chevron,7146681764,U.S. Bank,091000022,United Parcel Service (UPS),4275630609,BMO Harris Bank (US),071000288,ACH Credit,234666.41,USD,Completed
TRNB3EB439529,2025-01-14,AmerisourceBergen,5314163788,BMO Harris Bank (US),071000288,Chevron,8151835450,U.S. Bank,091000022,RTP (Real-Time Payment),17144.40,USD,Completed
TRN730D1BEED7,2025-09-11,McKesson,6017389167,BMO Harris Bank (US),071000288,PepsiCo,9559261676,"TD Bank, N.A. (US)",031101266,ACH Debit,149894.74,USD,Completed
TRN6601D9FCD9,2025-12-12,American Tower Corp.,9531400453,U.S. Bank,091000022,Boeing,1949365295,BMO Harris Bank (US),071000288,Domestic Wire,3605851.28,USD,Completed
TRNF9A77722A7,2025-05-25,Alphabet Inc.,7287690751,BMO Harris Bank (US),071000288,Starbucks Corp.,9465832114,"TD Bank, N.A. (US)",031101266,Domestic Wire,4968848.23,USD,Completed
TRN95892084CA,2025-03-25,IBM,3048278375,"TD Bank, N.A. (US)",031101266,American Tower Corp.,4916713008,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),9384.92,USD,Completed
TRN2B385AC384,2025-08-26,Verizon Communications,4444906836,Bank of America,026009593,Gordon Food Service,4231101116,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),5035.39,USD,Pending
TRN31AE47FFFF,2025-04-25,Target Corp.,2663920587,BMO Harris Bank (US),071000288,Digital Realty Trust,4884013481,JPMorgan Chase,021000021,RTP (Real-Time Payment),21709.35,USD,Completed
TRN75A4768BAB,2025-03-14,Main Street Cafe Supplies,2108351816,BMO Harris Bank (US),071000288,Walgreens Boots Alliance,4480154538,U.S. Bank,091000022,RTP (Real-Time Payment),1360.32,USD,Completed
TRN69B1CBB478,2025-08-04,Creative Marketing Group,6683542082,Bank of America,026009593,Intel Corp.,8673802106,BMO Harris Bank (US),071000288,RTP (Real-Time Payment),18153.10,USD,Completed
TRN722A31E3E2,2025-10-02,IBM,3757994739,BMO Harris Bank (US),071000288,AmerisourceBergen,3022076207,PNC Bank,043000096,ACH Debit,223343.67,USD,Completed
TRNCF73F79F7A,2025-08-12,Costco Wholesale,4881493085,BMO Harris Bank (US),071000288,Oracle Corp.,8837977786,Citibank,021000089,RTP (Real-Time Payment),8972.64,USD,Completed
