PartyAccountKey,PartyName,AccountNumber,BankName,RoutingNumber,PartyID,BankID,AccountType,AccountStatus,CurrencyCode
1271,Procter & Gamble,5381116701,BMO Harris Bank (US),71000288,PTY9114316110,BNK8987547752,Checking,Open,USD
1272,The Home Depot,6202266633,U.S. Bank,91000022,PTY6142414132,BNK1729803148,Settlement,Open,USD
1273,PepsiCo,3778748001,BMO Harris Bank (US),71000288,PTY9667484413,BNK8987547752,Operating,Restricted,USD
1274,UnitedHealth Group,3495282212,"TD Bank, N.A. (US)",31101266,PTY2077606336,BNK5167971386,Settlement,Open,USD
1275,Johnson & Johnson,4081702826,Bank of America,26009593,PTY0042961820,BNK2654045252,Savings,Open,USD
1276,Cisco Systems,6911027872,BMO Harris Bank (US),71000288,PTY7660810586,BNK8987547752,DDA,Open,USD
1277,Microsoft Corp.,5863634556,Wells Fargo,121000248,PTY3912292247,BNK3042761640,Checking,Open,USD
1278,General Motors,8711479533,JPMorgan Chase,21000021,PTY8816866210,BNK0502728543,DDA,Open,USD
1279,United Parcel Service (UPS),1099119799,Bank of America,26009593,PTY1197137317,BNK2654045252,Operating,Open,USD
1280,Walmart Inc.,1867475407,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,Checking,Open,USD
1281,Precision Manufacturing Inc.,7170288229,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,DDA,Open,USD
1282,Ford Motor Company,2910313003,Bank of America,26009593,PTY7056058482,BNK2654045252,Settlement,Open,USD
1283,PepsiCo,2619905002,"TD Bank, N.A. (US)",31101266,PTY9667484413,BNK5167971386,DDA,Open,USD
1284,CVS Health,1348761244,JPMorgan Chase,21000021,PTY1282810700,BNK0502728543,Savings,Open,USD
1285,Target Corp.,5334374277,PNC Bank,43000096,PTY7876339522,BNK5511105923,Checking,Open,USD
1286,Delta Air Lines,5841839966,U.S. Bank,91000022,PTY6986278352,BNK1729803148,DDA,Open,USD
1287,Walmart Inc.,3628926137,JPMorgan Chase,21000021,PTY6646531938,BNK0502728543,Operating,Open,USD
1288,Target Corp.,4370444172,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,DDA,Open,USD
1289,General Motors,2186065182,BMO Harris Bank (US),71000288,PTY8816866210,BNK8987547752,Operating,Restricted,USD
1290,Exxon Mobil,3346529115,JPMorgan Chase,21000021,PTY4098054023,BNK0502728543,Operating,Restricted,USD
1291,Verizon Communications,6566912204,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,Checking,Open,USD
1292,Chevron,9199098161,Citibank,21000089,PTY3748933244,BNK7811237235,Savings,Restricted,USD
1293,Intel Corp.,2247405094,BMO Harris Bank (US),71000288,PTY1011683210,BNK8987547752,Operating,Open,USD
1294,Chevron,7571637092,U.S. Bank,91000022,PTY3748933244,BNK1729803148,Checking,Restricted,USD
1295,Global Logistics Partners,2333828629,Bank of America,26009593,PTY1309692604,BNK2654045252,Settlement,Restricted,USD
1296,Starbucks Corp.,5451946989,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Savings,Open,USD
1297,The Home Depot,3153767372,"TD Bank, N.A. (US)",31101266,PTY6142414132,BNK5167971386,Operating,Open,USD
1298,Office Depot,1794235337,BMO Harris Bank (US),71000288,PTY6420189976,BNK8987547752,Operating,Restricted,USD
1299,McKesson,8502236393,Wells Fargo,121000248,PTY9015919892,BNK3042761640,Settlement,Open,USD
1300,Delta Air Lines,7868892053,BMO Harris Bank (US),71000288,PTY6986278352,BNK8987547752,Operating,Open,USD
1301,UnitedHealth Group,8743488710,BMO Harris Bank (US),71000288,PTY2077606336,BNK8987547752,Settlement,Open,USD
1302,Creative Marketing Group,2399316594,PNC Bank,43000096,PTY0828869254,BNK5511105923,Settlement,Open,USD
1303,Chevron,5539887865,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Savings,Restricted,USD
1304,Kroger,8231882683,BMO Harris Bank (US),71000288,PTY2816857400,BNK8987547752,Savings,Open,USD
1305,United Parcel Service (UPS),4482946684,BMO Harris Bank (US),71000288,PTY1197137317,BNK8987547752,DDA,Open,USD
1306,Oracle Corp.,8357450953,BMO Harris Bank (US),71000288,PTY2635862597,BNK8987547752,Operating,Open,USD
1307,PayDay Services Inc.,9165253303,"TD Bank, N.A. (US)",31101266,PTY8831115208,BNK5167971386,Checking,Open,USD
1308,Verizon Communications,8634164401,"TD Bank, N.A. (US)",31101266,PTY7037572584,BNK5167971386,DDA,Open,USD
1309,United Parcel Service (UPS),3537103348,BMO Harris Bank (US),71000288,PTY1197137317,BNK8987547752,Checking,Restricted,USD
1310,Office Depot,6053777549,Bank of America,26009593,PTY6420189976,BNK2654045252,DDA,Open,USD
1311,Starbucks Corp.,9330081919,JPMorgan Chase,21000021,PTY4366635798,BNK0502728543,Operating,Restricted,USD
1312,Kroger,3478073607,BMO Harris Bank (US),71000288,PTY2816857400,BNK8987547752,Operating,Open,USD
1313,The Home Depot,7165372081,Bank of America,26009593,PTY6142414132,BNK2654045252,Settlement,Restricted,USD
1314,Boeing,3102794041,Wells Fargo,121000248,PTY4316007792,BNK3042761640,DDA,Restricted,USD
1315,Procter & Gamble,9124537168,JPMorgan Chase,21000021,PTY9114316110,BNK0502728543,Settlement,Open,USD
1316,Global Logistics Partners,8708785603,JPMorgan Chase,21000021,PTY1309692604,BNK0502728543,DDA,Open,USD
1317,Office Depot,1261309458,"TD Bank, N.A. (US)",31101266,PTY6420189976,BNK5167971386,Checking,Restricted,USD
1318,Kroger,3584548233,Wells Fargo,121000248,PTY2816857400,BNK3042761640,Checking,Restricted,USD
1319,Ford Motor Company,1623285362,U.S. Bank,91000022,PTY7056058482,BNK1729803148,Savings,Open,USD
1320,Office Depot,2986210879,PNC Bank,43000096,PTY6420189976,BNK5511105923,Checking,Open,USD
1321,Walgreens Boots Alliance,5140729447,Wells Fargo,121000248,PTY8610634653,BNK3042761640,Settlement,Open,USD
1322,IBM,2109385914,JPMorgan Chase,21000021,PTY9991254081,BNK0502728543,Savings,Open,USD
1323,Main Street Cafe Supplies,8208340896,Wells Fargo,121000248,PTY4103622305,BNK3042761640,Checking,Open,USD
1324,Procter & Gamble,1194645516,Wells Fargo,121000248,PTY9114316110,BNK3042761640,Savings,Restricted,USD
1325,Procter & Gamble,3867610655,Bank of America,26009593,PTY9114316110,BNK2654045252,Operating,Open,USD
1326,PepsiCo,1343083676,"TD Bank, N.A. (US)",31101266,PTY9667484413,BNK5167971386,Operating,Open,USD
1327,PayDay Services Inc.,8601925107,BMO Harris Bank (US),71000288,PTY8831115208,BNK8987547752,Settlement,Restricted,USD
1328,Global Logistics Partners,3660410524,BMO Harris Bank (US),71000288,PTY1309692604,BNK8987547752,Operating,Open,USD
1329,AT&T,6755482199,BMO Harris Bank (US),71000288,PTY7409806428,BNK8987547752,Operating,Open,USD
1330,Cisco Systems,7355295075,JPMorgan Chase,21000021,PTY7660810586,BNK0502728543,Settlement,Open,USD
1331,The Walt Disney Company,2751685911,"TD Bank, N.A. (US)",31101266,PTY6809545140,BNK5167971386,Savings,Open,USD
1332,Target Corp.,8675587096,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,DDA,Open,USD
1333,PayDay Services Inc.,4116668924,BMO Harris Bank (US),71000288,PTY8831115208,BNK8987547752,Savings,Open,USD
1334,"Amazon.com, Inc.",1267041024,Wells Fargo,121000248,PTY2779315664,BNK3042761640,Checking,Open,USD
1335,Ford Motor Company,3544200639,JPMorgan Chase,21000021,PTY7056058482,BNK0502728543,Settlement,Open,USD
1336,Marathon Petroleum,2846307012,BMO Harris Bank (US),71000288,PTY1715304471,BNK8987547752,Savings,Open,USD
1337,UnitedHealth Group,5615258606,U.S. Bank,91000022,PTY2077606336,BNK1729803148,DDA,Restricted,USD
1338,Ford Motor Company,9309974338,"TD Bank, N.A. (US)",31101266,PTY7056058482,BNK5167971386,Checking,Restricted,USD
1339,Microsoft Corp.,6718244966,Citibank,21000089,PTY3912292247,BNK7811237235,Savings,Open,USD
1340,Starbucks Corp.,1539527267,Citibank,21000089,PTY4366635798,BNK7811237235,Checking,Open,USD
1341,Delta Air Lines,9947939045,Wells Fargo,121000248,PTY6986278352,BNK3042761640,Settlement,Open,USD
1342,Apple Inc.,8907116649,U.S. Bank,91000022,PTY8195116288,BNK1729803148,Checking,Open,USD
1343,Intel Corp.,4047098674,BMO Harris Bank (US),71000288,PTY1011683210,BNK8987547752,Operating,Open,USD
1344,Verizon Communications,3141567650,Citibank,21000089,PTY7037572584,BNK7811237235,Settlement,Open,USD
1345,Microsoft Corp.,2385691482,Citibank,21000089,PTY3912292247,BNK7811237235,Operating,Restricted,USD
1346,Main Street Cafe Supplies,5392087695,BMO Harris Bank (US),71000288,PTY4103622305,BNK8987547752,Checking,Open,USD
1347,Marathon Petroleum,1128576331,BMO Harris Bank (US),71000288,PTY1715304471,BNK8987547752,Operating,Restricted,USD
1348,AmerisourceBergen,7298089116,BMO Harris Bank (US),71000288,PTY6368312283,BNK8987547752,Operating,Open,USD
1349,UnitedHealth Group,2205694455,BMO Harris Bank (US),71000288,PTY2077606336,BNK8987547752,DDA,Open,USD
1350,AmerisourceBergen,5866216098,BMO Harris Bank (US),71000288,PTY6368312283,BNK8987547752,Settlement,Open,USD
1351,PepsiCo,8963490131,U.S. Bank,91000022,PTY9667484413,BNK1729803148,Checking,Open,USD
1352,Chevron,6888842627,U.S. Bank,91000022,PTY3748933244,BNK1729803148,Savings,Open,USD
1353,Sysco Corporation,3595738241,BMO Harris Bank (US),71000288,PTY5683558312,BNK8987547752,DDA,Restricted,USD
1354,Walgreens Boots Alliance,3541658484,BMO Harris Bank (US),71000288,PTY8610634653,BNK8987547752,Operating,Open,USD
1355,Kroger,4248446446,BMO Harris Bank (US),71000288,PTY2816857400,BNK8987547752,DDA,Open,USD
1356,Marathon Petroleum,3515113141,Bank of America,26009593,PTY1715304471,BNK2654045252,Operating,Restricted,USD
1357,PayDay Services Inc.,7274863296,BMO Harris Bank (US),71000288,PTY8831115208,BNK8987547752,Settlement,Open,USD
1358,Kroger,6763816409,JPMorgan Chase,21000021,PTY2816857400,BNK0502728543,DDA,Open,USD
1359,Johnson & Johnson,5275444879,Wells Fargo,121000248,PTY0042961820,BNK3042761640,DDA,Open,USD
1360,Delta Air Lines,3193048744,BMO Harris Bank (US),71000288,PTY6986278352,BNK8987547752,Checking,Open,USD
1361,Oracle Corp.,7914587784,BMO Harris Bank (US),71000288,PTY2635862597,BNK8987547752,DDA,Open,USD
1362,Innovative Tech Solutions,8621217321,BMO Harris Bank (US),71000288,PTY8946337887,BNK8987547752,DDA,Open,USD
1363,Chevron,8914210006,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Operating,Open,USD
1364,Boeing,8859230458,"TD Bank, N.A. (US)",31101266,PTY4316007792,BNK5167971386,Operating,Open,USD
1365,Creative Marketing Group,9514242472,BMO Harris Bank (US),71000288,PTY0828869254,BNK8987547752,Settlement,Open,USD
1366,Office Depot,7773235648,Wells Fargo,121000248,PTY6420189976,BNK3042761640,DDA,Open,USD
1367,Cisco Systems,6148735674,JPMorgan Chase,21000021,PTY7660810586,BNK0502728543,Settlement,Open,USD
1368,AT&T,6329218743,Bank of America,26009593,PTY7409806428,BNK2654045252,DDA,Restricted,USD
1369,General Motors,5021791157,BMO Harris Bank (US),71000288,PTY8816866210,BNK8987547752,Settlement,Open,USD
1370,Delta Air Lines,3362656683,JPMorgan Chase,21000021,PTY6986278352,BNK0502728543,Settlement,Open,USD
1371,Intel Corp.,7177766098,Citibank,21000089,PTY1011683210,BNK7811237235,Settlement,Open,USD
1372,Delta Air Lines,4458551949,JPMorgan Chase,21000021,PTY6986278352,BNK0502728543,Settlement,Open,USD
1373,PayDay Services Inc.,4726739883,PNC Bank,43000096,PTY8831115208,BNK5511105923,Checking,Open,USD
1374,Global Logistics Partners,6483281222,BMO Harris Bank (US),71000288,PTY1309692604,BNK8987547752,DDA,Open,USD
1375,Boeing,3640786585,PNC Bank,43000096,PTY4316007792,BNK5511105923,Checking,Open,USD
1376,"Amazon.com, Inc.",6032552488,BMO Harris Bank (US),71000288,PTY2779315664,BNK8987547752,DDA,Open,USD
1377,General Motors,1744747099,BMO Harris Bank (US),71000288,PTY8816866210,BNK8987547752,Savings,Open,USD
1378,Cardinal Health,4854227978,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,Checking,Restricted,USD
1379,Target Corp.,4584678647,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,Operating,Open,USD
1380,Cardinal Health,9964071500,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,Savings,Open,USD
1381,Apple Inc.,8126146072,Citibank,21000089,PTY8195116288,BNK7811237235,DDA,Restricted,USD
1382,Sysco Corporation,7576040835,JPMorgan Chase,21000021,PTY5683558312,BNK0502728543,Settlement,Open,USD
1383,Verizon Communications,5910345843,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,Settlement,Restricted,USD
1384,Kroger,6730349565,BMO Harris Bank (US),71000288,PTY2816857400,BNK8987547752,Operating,Open,USD
1385,IBM,4195519172,Citibank,21000089,PTY9991254081,BNK7811237235,Checking,Open,USD
1386,Precision Manufacturing Inc.,6790479061,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Settlement,Restricted,USD
1387,Sysco Corporation,8772762341,BMO Harris Bank (US),71000288,PTY5683558312,BNK8987547752,Operating,Restricted,USD
1388,IBM,2757959293,Wells Fargo,121000248,PTY9991254081,BNK3042761640,DDA,Open,USD
1389,Creative Marketing Group,9509807741,Citibank,21000089,PTY0828869254,BNK7811237235,DDA,Open,USD
1390,Office Depot,9482895669,PNC Bank,43000096,PTY6420189976,BNK5511105923,Settlement,Open,USD
1391,Target Corp.,5891798598,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,Settlement,Restricted,USD
1392,Alphabet Inc.,2911284390,Citibank,21000089,PTY3800715745,BNK7811237235,DDA,Restricted,USD
1393,American Tower Corp.,6606134180,BMO Harris Bank (US),71000288,PTY7127548754,BNK8987547752,Checking,Open,USD
1394,Johnson & Johnson,3953215561,Wells Fargo,121000248,PTY0042961820,BNK3042761640,Settlement,Open,USD
1395,Walmart Inc.,5077115629,BMO Harris Bank (US),71000288,PTY6646531938,BNK8987547752,Operating,Open,USD
1396,Intel Corp.,5752530243,U.S. Bank,91000022,PTY1011683210,BNK1729803148,Settlement,Open,USD
1397,Oracle Corp.,5479853338,Citibank,21000089,PTY2635862597,BNK7811237235,Settlement,Open,USD
1398,The Home Depot,3860676078,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,Checking,Open,USD
1399,General Motors,2585783463,BMO Harris Bank (US),71000288,PTY8816866210,BNK8987547752,Checking,Open,USD
1400,Global Logistics Partners,6943258521,PNC Bank,43000096,PTY1309692604,BNK5511105923,Settlement,Open,USD
1401,McKesson,4244604067,Bank of America,26009593,PTY9015919892,BNK2654045252,Savings,Restricted,USD
1402,IBM,7590388258,BMO Harris Bank (US),71000288,PTY9991254081,BNK8987547752,Savings,Restricted,USD
1403,CVS Health,4283510112,BMO Harris Bank (US),71000288,PTY1282810700,BNK8987547752,Settlement,Restricted,USD
1404,United Parcel Service (UPS),3201949868,PNC Bank,43000096,PTY1197137317,BNK5511105923,DDA,Restricted,USD
1405,Costco Wholesale,1231876293,BMO Harris Bank (US),71000288,PTY9054121056,BNK8987547752,Operating,Open,USD
1406,Exxon Mobil,9369845388,BMO Harris Bank (US),71000288,PTY4098054023,BNK8987547752,DDA,Open,USD
1407,Innovative Tech Solutions,7149378725,BMO Harris Bank (US),71000288,PTY8946337887,BNK8987547752,Operating,Open,USD
1408,Starbucks Corp.,6214604473,BMO Harris Bank (US),71000288,PTY4366635798,BNK8987547752,Savings,Open,USD
1409,Chevron,5358068175,BMO Harris Bank (US),71000288,PTY3748933244,BNK8987547752,Savings,Restricted,USD
1410,Alphabet Inc.,2574957596,U.S. Bank,91000022,PTY3800715745,BNK1729803148,Savings,Open,USD
1411,The Home Depot,1898310683,BMO Harris Bank (US),71000288,PTY6142414132,BNK8987547752,Savings,Restricted,USD
1412,Precision Manufacturing Inc.,5320128469,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,DDA,Open,USD
1413,Target Corp.,8666056212,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,Settlement,Open,USD
1414,Cisco Systems,3529847705,BMO Harris Bank (US),71000288,PTY7660810586,BNK8987547752,Settlement,Open,USD
1415,Verizon Communications,7182206933,BMO Harris Bank (US),71000288,PTY7037572584,BNK8987547752,Checking,Open,USD
1416,Precision Manufacturing Inc.,4087394348,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Savings,Open,USD
1417,PepsiCo,6559032267,Wells Fargo,121000248,PTY9667484413,BNK3042761640,Operating,Open,USD
1418,Office Depot,5399974054,BMO Harris Bank (US),71000288,PTY6420189976,BNK8987547752,Savings,Restricted,USD
1419,Walgreens Boots Alliance,8474414364,Wells Fargo,121000248,PTY8610634653,BNK3042761640,Savings,Open,USD
1420,Costco Wholesale,3477079022,BMO Harris Bank (US),71000288,PTY9054121056,BNK8987547752,Checking,Open,USD
1421,Starbucks Corp.,1577308905,Wells Fargo,121000248,PTY4366635798,BNK3042761640,Settlement,Restricted,USD
1422,Boeing,2982890334,U.S. Bank,91000022,PTY4316007792,BNK1729803148,Checking,Open,USD
1423,General Motors,3157319503,U.S. Bank,91000022,PTY8816866210,BNK1729803148,Savings,Open,USD
1424,Chevron,8736910841,PNC Bank,43000096,PTY3748933244,BNK5511105923,Checking,Restricted,USD
1425,Cardinal Health,6360700757,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,Checking,Open,USD
1426,"Amazon.com, Inc.",6363881281,Bank of America,26009593,PTY2779315664,BNK2654045252,Operating,Open,USD
1427,Marathon Petroleum,2981407484,PNC Bank,43000096,PTY1715304471,BNK5511105923,Checking,Open,USD
1428,Cardinal Health,8046232682,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,Savings,Open,USD
1429,General Motors,9281304370,BMO Harris Bank (US),71000288,PTY8816866210,BNK8987547752,DDA,Open,USD
1430,Cisco Systems,1796357237,PNC Bank,43000096,PTY7660810586,BNK5511105923,DDA,Open,USD
1431,Precision Manufacturing Inc.,6690507960,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Checking,Open,USD
1432,Precision Manufacturing Inc.,5253601335,BMO Harris Bank (US),71000288,PTY0015665627,BNK8987547752,Savings,Open,USD
1433,The Walt Disney Company,4885429837,JPMorgan Chase,21000021,PTY6809545140,BNK0502728543,Savings,Open,USD
1434,Costco Wholesale,1737777055,BMO Harris Bank (US),71000288,PTY9054121056,BNK8987547752,Savings,Open,USD
1435,Target Corp.,2143809643,BMO Harris Bank (US),71000288,PTY7876339522,BNK8987547752,Operating,Open,USD
1436,Alphabet Inc.,5035902564,PNC Bank,43000096,PTY3800715745,BNK5511105923,Settlement,Restricted,USD
1437,IBM,4856392096,BMO Harris Bank (US),71000288,PTY9991254081,BNK8987547752,DDA,Restricted,USD
1438,Alphabet Inc.,2308059094,BMO Harris Bank (US),71000288,PTY3800715745,BNK8987547752,Checking,Restricted,USD
1439,Boeing,7746976575,"TD Bank, N.A. (US)",31101266,PTY4316007792,BNK5167971386,Checking,Restricted,USD
1440,McKesson,3467865555,"TD Bank, N.A. (US)",31101266,PTY9015919892,BNK5167971386,DDA,Open,USD
1441,Verizon Communications,6441881878,Wells Fargo,121000248,PTY7037572584,BNK3042761640,Operating,Restricted,USD
1442,McKesson,1956689212,BMO Harris Bank (US),71000288,PTY9015919892,BNK8987547752,Checking,Open,USD
1443,IBM,8378898803,BMO Harris Bank (US),71000288,PTY9991254081,BNK8987547752,Checking,Open,USD
1444,Verizon Communications,7676258284,U.S. Bank,91000022,PTY7037572584,BNK1729803148,Savings,Restricted,USD
1445,Chevron,9730250812,Wells Fargo,121000248,PTY3748933244,BNK3042761640,DDA,Restricted,USD
1446,The Walt Disney Company,5001666425,BMO Harris Bank (US),71000288,PTY6809545140,BNK8987547752,DDA,Open,USD
1447,Cardinal Health,6551537352,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,DDA,Open,USD
1448,Starbucks Corp.,9178644775,PNC Bank,43000096,PTY4366635798,BNK5511105923,Settlement,Open,USD
1449,McKesson,8818111822,"TD Bank, N.A. (US)",31101266,PTY9015919892,BNK5167971386,DDA,Open,USD
1450,Intel Corp.,7752888990,Citibank,21000089,PTY1011683210,BNK7811237235,Operating,Open,USD
1451,The Home Depot,2577247216,U.S. Bank,91000022,PTY6142414132,BNK1729803148,DDA,Open,USD
1452,Cardinal Health,9754859195,PNC Bank,43000096,PTY0732888932,BNK5511105923,Checking,Open,USD
1453,Office Depot,3032340261,JPMorgan Chase,21000021,PTY6420189976,BNK0502728543,Operating,Open,USD
1454,Creative Marketing Group,3595973963,BMO Harris Bank (US),71000288,PTY0828869254,BNK8987547752,Checking,Open,USD
1455,Cardinal Health,2896746781,BMO Harris Bank (US),71000288,PTY0732888932,BNK8987547752,DDA,Open,USD
1456,Gordon Food Service,7903945272,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Settlement,Open,USD
1457,Gordon Food Service,4384759819,BMO Harris Bank (US),71000288,PTY6164974103,BNK8987547752,Savings,Open,USD
